temperature,humidity,soil_moisture,final_label
7.1306,19.7892,52.2445,3
7.2803,20.3968,58.2257,3
7.3716,19.8617,57.6781,3
7.4340,20.1753,62.7041,3
7.3757,19.3905,63.2638,3
7.5209,19.9160,69.3293,3
7.1922,20.0652,68.4031,3
7.3484,19.9657,73.7378,3
7.5380,20.4133,73.6831,3
7.5315,19.7895,79.3303,3
7.2160,20.3272,80.0527,3
7.3440,19.3422,83.9365,3
7.6148,20.1659,84.3350,3
7.5702,20.1453,90.0826,3
7.5523,20.4565,89.6531,3
7.5495,19.9079,94.4361,3
7.7098,20.0649,95.1393,3
7.3932,19.8240,100.0000,3
7.6556,20.1666,99.1443,3
7.3254,24.7452,0.0000,3
7.0083,24.7784,0.3412,3
7.3544,24.0991,5.8043,3
7.2600,24.5550,5.5343,3
7.4174,24.2542,10.4388,3
7.5775,23.9509,9.7154,3
7.4913,24.3999,16.0296,3
7.4500,24.1144,16.1832,3
7.3593,24.0644,20.8967,3
7.7725,23.6900,21.3025,3
7.0326,24.1781,26.0990,2
6.9514,24.3272,26.1258,2
6.9486,24.4624,32.2965,2
7.6664,24.3182,31.6020,2
7.6341,24.7152,37.4089,2
7.1801,24.2709,37.0619,2
7.0065,24.3513,43.2418,2
7.4964,24.6525,42.1967,2
7.3538,24.3249,46.9605,3
7.1757,24.5904,48.0546,3
7.1702,24.5009,52.5881,3
7.4364,24.3486,53.1288,3
7.3850,24.6336,58.0494,3
7.4933,23.9605,58.9741,3
7.4624,24.4244,62.3538,3
7.2039,24.5819,63.3013,3
6.9857,24.5220,68.1492,3
7.6507,24.1842,68.5234,3
7.6042,23.9413,73.1878,3
7.3291,24.4587,73.0188,3
7.0348,24.4576,78.6459,3
7.2900,23.6535,78.6079,3
7.3669,24.4896,83.8249,3
7.6999,24.0052,83.8690,3
7.6759,24.2740,89.1977,3
7.3374,24.6164,90.2068,3
7.2051,24.1978,94.7819,3
7.1712,24.1938,94.7395,3
7.5965,24.5728,99.8354,3
7.3256,24.4098,99.7074,3
7.4861,28.3947,0.0000,3
7.1771,28.8552,0.0000,3
7.6965,28.2670,5.4088,3
7.8470,28.1038,4.3143,3
7.6257,28.1730,10.5160,3
7.2512,28.5015,10.0510,3
7.3324,28.5560,15.2853,3
7.2284,28.3168,15.0751,3
7.2839,28.4567,20.8529,3
7.3141,28.4151,20.7248,3
7.5066,28.8518,26.0836,2
7.4655,28.3492,26.4985,2
7.6816,28.5737,30.6922,2
7.4592,28.7909,31.4681,2
7.5675,28.2140,36.0993,2
7.3967,27.8941,36.7222,2
7.6258,27.8481,41.4655,2
7.1620,28.4021,41.9224,2
7.6482,28.7074,47.6161,3
7.3975,28.5390,46.9374,3
7.5399,28.0874,53.0493,3
7.6056,28.4843,52.5435,3
7.4485,27.5626,58.0459,3
7.3458,28.4059,58.2480,3
7.3535,28.0790,63.0872,3
7.3819,28.4555,63.2389,3
7.5763,28.0952,68.5089,3
7.6264,27.9007,68.5109,3
7.2513,28.3098,73.2318,3
7.3345,28.9734,73.0520,3
7.1345,28.0305,79.8111,3
7.2760,28.4134,78.7460,3
7.1795,28.3505,85.4397,3
7.6468,28.1652,84.5343,3
7.2021,27.8881,89.9834,3
7.6004,28.7349,89.2388,3
7.3351,28.6460,94.9326,3
7.2897,27.9353,94.7938,3
7.5842,28.0618,100.0000,3
7.4347,28.6461,100.0000,3
7.2295,32.1465,0.0000,3
7.5462,32.4690,0.0000,3
7.0042,33.1574,5.6760,3
7.5224,32.9219,5.5515,3
7.3196,32.5825,10.3125,3
7.8954,32.7984,10.2944,3
7.4615,32.3283,16.5417,3
7.2362,32.7819,16.3225,3
7.4454,32.6599,21.0580,3
7.3571,32.4586,20.8279,3
7.6643,32.5990,25.9229,2
7.2652,32.9617,26.6536,2
7.4805,32.5543,31.8656,2
7.2397,32.5537,32.0639,2
7.5433,32.3370,36.4143,2
7.3902,33.1494,35.8843,2
7.4241,32.2188,41.7881,2
7.2955,32.5054,41.8384,2
7.3699,32.4710,46.6372,3
7.5244,32.8574,47.7900,3
7.0603,32.7213,52.9696,3
7.1622,32.6343,52.5734,3
7.7369,33.2089,57.0626,3
7.8672,32.3570,58.3851,3
7.5625,32.3329,63.4045,3
7.3469,32.7979,63.2732,3
7.6077,32.6542,68.3371,3
7.5876,32.8057,68.7870,3
7.2355,32.3180,73.4004,3
7.2443,32.8674,74.1722,3
7.3374,33.0609,79.6316,3
7.4171,32.3850,79.7351,3
7.3562,32.6694,84.0407,3
7.1905,32.1910,84.5270,3
7.2117,33.5494,88.9306,3
7.1169,32.7846,90.2383,3
7.3813,32.8033,93.8151,3
7.2329,32.3095,93.7893,3
7.3918,31.9587,99.3389,3
7.2610,32.3822,100.0000,3
7.4295,37.1102,0.3762,3
7.5966,36.8415,0.1517,3
7.4707,36.8846,5.0646,3
7.3019,36.5968,5.4740,3
7.3496,36.6432,10.1952,3
7.1263,37.1358,10.5656,3
7.1959,37.0847,15.5092,3
7.0871,37.1485,15.5209,3
7.2866,36.8545,21.6239,3
7.3724,36.4824,21.3246,3
7.2714,37.4085,26.3152,2
6.9214,36.9493,27.2881,2
7.6836,37.3914,31.0691,2
7.5509,36.6255,31.6911,2
7.1138,36.6488,36.5040,2
7.5481,37.0823,36.9805,2
7.0983,36.7486,41.7322,2
7.5424,37.1956,42.6335,2
7.2174,36.0202,46.4849,2
7.6527,36.7217,46.9931,2
7.6970,37.2217,52.6438,3
7.3097,36.8025,52.7452,3
7.6884,36.9688,58.2578,3
7.6023,36.4912,58.2722,3
7.3095,36.0873,62.0938,3
7.1648,37.0015,63.2148,3
7.4053,37.4274,67.7865,3
7.3629,36.9334,68.0529,3
7.3741,36.3621,74.3892,3
7.2321,37.4515,73.6680,3
7.5740,36.8261,78.9320,3
7.2516,36.8778,79.1064,3
7.2116,36.8046,83.9055,3
7.8284,36.8152,84.9831,3
7.3293,36.9199,88.8130,3
7.2790,36.9053,90.2667,3
7.4128,37.2572,95.0572,3
7.6939,36.8244,95.9320,3
7.2713,36.6122,99.3950,3
7.8346,37.0879,99.8329,3
7.6182,41.2589,0.9831,3
7.0589,40.9730,0.0000,3
6.9737,41.3707,5.1280,3
7.5163,41.7606,5.0865,3
7.2842,41.0882,11.0199,3
7.2551,40.8633,11.0549,3
7.4441,40.4392,15.1768,3
7.6687,41.1732,15.4084,3
7.3343,41.0566,21.4205,2
7.0968,40.8003,21.1891,2
7.3485,41.2242,25.7010,2
7.4398,41.3801,26.5592,2
7.3962,41.0239,31.1615,2
7.3540,41.4305,31.5194,2
7.1905,40.9050,36.9425,2
7.2937,41.1982,37.1035,2
7.5462,41.4797,42.6032,2
7.1816,40.7816,42.0674,2
7.2782,40.7111,47.1476,2
7.2735,40.8511,47.2105,2
7.6041,41.1124,53.8675,3
7.4025,40.9656,52.6336,3
7.4197,41.1832,58.9331,3
7.1994,41.3103,57.9986,3
7.0542,41.2838,63.7917,3
7.1970,41.0499,62.2952,3
7.1167,41.3670,68.1878,3
7.1467,41.1215,68.1598,3
7.2743,41.2744,73.1033,3
7.1873,41.0989,74.1689,3
7.6161,40.8531,79.4161,3
7.2116,41.6005,78.3805,3
7.6341,40.8557,85.2171,3
7.4867,40.7478,83.9494,3
7.5247,41.3684,89.4383,3
7.3774,41.2801,89.5396,3
7.1097,40.8087,94.8544,3
7.6115,41.5374,95.1266,3
7.4259,41.2773,99.6666,3
7.3378,40.8054,99.3756,3
7.4351,45.3188,0.3438,3
7.4776,45.3360,0.2783,3
7.3599,45.3870,4.9001,3
7.4424,45.4637,4.9283,3
7.3788,45.0761,10.2631,3
7.1434,45.6429,11.0592,3
7.4759,45.8548,15.6949,3
7.9748,45.1949,15.9171,3
7.2889,45.3749,21.4704,2
7.3456,45.7962,21.1722,2
7.4225,44.9905,26.5250,2
7.3416,45.0807,25.9276,2
7.9028,45.1841,30.8505,2
7.2288,45.2477,31.8523,2
7.4794,45.4661,36.5197,2
7.4365,45.0003,36.5323,2
7.1849,44.9066,42.6374,2
7.5061,45.5562,42.1249,2
7.5238,44.7348,47.8000,2
7.4038,45.4513,47.5584,2
7.1710,44.8137,52.2756,3
7.4814,45.4702,51.9476,3
7.1722,45.0462,57.7161,3
7.0960,44.8365,57.4838,3
7.3857,44.9090,63.1000,3
7.5801,44.8726,63.0547,3
7.5734,45.1377,68.1342,3
7.6011,45.1713,68.9733,3
7.4542,45.1603,73.9241,3
7.4325,45.5694,73.4100,3
7.3767,45.2447,79.2994,3
7.1634,45.5683,79.1805,3
7.1050,45.6256,85.3276,3
7.5688,45.6913,84.2532,3
7.0361,44.7099,89.6012,3
7.2500,44.9888,89.4423,3
7.4915,44.8273,94.5124,3
7.6704,44.9406,95.1717,3
7.2715,45.4269,100.0000,3
7.5167,45.5359,99.4242,3
7.5912,49.2179,0.1298,3
7.4201,49.6192,0.1685,3
7.1997,49.0687,5.6993,3
7.4056,49.8185,5.2408,3
7.0874,49.7635,10.3411,3
7.4368,49.2794,11.3485,3
7.1931,49.3725,15.8432,3
7.1500,49.5728,16.5954,2
7.2703,49.5922,19.6779,2
7.3606,49.3798,20.6434,2
7.5847,49.3758,26.2271,2
7.2930,48.8986,25.7498,2
7.5606,48.8407,31.1958,2
7.2885,49.9968,31.9632,2
7.2570,49.8650,36.4718,2
7.5702,49.0660,37.3787,2
7.2872,49.1651,41.9967,2
7.4239,49.3253,42.3822,2
7.2518,49.6598,47.5895,2
7.3562,49.3413,47.4442,2
7.4785,50.0922,53.1013,3
7.5636,50.4002,52.8896,3
7.4653,49.6849,57.3903,3
7.2796,49.3218,58.2185,3
7.3336,49.5152,63.7016,3
7.5411,49.4252,62.8229,3
7.5955,49.7059,67.6179,3
7.3058,49.5233,68.8105,3
7.5504,49.5589,73.9768,3
7.3812,49.2715,73.5536,3
7.3722,49.4633,78.0046,3
7.2889,49.4905,78.8067,3
7.3191,49.6201,83.6711,3
7.0428,49.3692,84.5926,3
7.7059,49.7083,88.7396,3
7.3219,49.5507,89.5625,3
7.4763,49.1986,94.7693,3
7.4525,49.7214,94.3340,3
7.2994,48.6625,99.6893,3
7.2635,49.1678,100.0000,3
7.3572,53.0064,0.1078,3
7.1828,53.8299,0.0000,3
7.3744,53.5993,5.4147,3
7.3934,53.6077,4.4950,3
7.0730,53.5090,10.5222,3
7.2468,53.8718,10.3867,3
7.1754,53.6008,15.9024,2
7.4334,54.2477,15.4550,2
7.3537,53.8120,21.0409,2
7.2683,53.2194,20.7972,2
7.1537,53.1662,25.9179,2
7.1590,53.8593,26.6163,2
7.1876,53.6061,30.6498,1
7.2696,53.8039,31.9914,1
7.2258,53.9998,36.0843,1
7.1189,53.8971,37.6777,1
7.4671,53.6721,41.0077,2
6.9639,53.7230,41.9262,2
7.1473,53.7039,47.4260,2
7.5573,53.7252,47.9826,2
7.3700,53.6496,53.1637,2
7.1727,54.5285,52.8192,2
7.4446,53.8417,58.8333,3
7.5269,53.2027,58.5965,3
7.3002,53.7164,62.5183,3
7.4737,53.4888,63.2080,3
7.3116,54.2617,69.4122,3
7.3777,53.7034,68.2343,3
7.5896,53.5855,73.4735,3
7.5641,53.5227,73.6653,3
7.0522,53.8955,79.9178,3
7.5127,54.1227,78.5243,3
7.4157,53.4013,84.0966,3
7.5229,53.7148,83.5042,3
7.1054,53.2699,89.7194,3
7.7812,54.0929,88.5257,3
7.6526,53.9651,93.9642,3
7.3078,54.0129,95.0121,3
7.1066,53.8674,98.9313,3
7.3239,54.0256,100.0000,3
7.2686,58.1615,0.4874,3
7.6304,58.1570,0.5407,3
7.5150,57.9744,5.3079,3
7.3210,57.5310,4.7855,3
7.3120,57.9672,11.2467,2
7.3601,58.1958,11.0660,2
7.3221,58.0731,15.6677,2
7.6328,58.0855,15.1942,2
7.4007,58.3892,20.9620,2
7.4580,58.0585,20.5343,2
7.4706,57.4766,26.0030,2
7.5836,58.0018,26.1636,2
7.4577,57.8767,31.5852,1
7.4998,57.6765,31.5991,1
7.3060,57.4191,36.3819,1
7.6821,58.0102,36.1803,1
7.0603,57.8611,42.8859,2
7.3311,58.2868,42.2812,2
7.4627,57.4940,47.8372,2
7.3014,58.1537,46.9613,2
7.4038,58.0003,52.5546,2
7.4493,57.8148,52.3070,2
7.6895,58.2094,57.5143,2
7.4821,57.6719,57.3024,3
7.5752,57.3835,63.6213,3
7.3179,57.8313,63.3628,3
7.4847,57.6468,68.7799,3
7.3911,57.5179,68.3361,3
7.6447,58.3977,74.0429,3
7.1304,58.0419,74.1096,3
7.5136,58.1302,79.1290,3
7.3539,57.7122,77.9984,3
7.4363,57.9506,84.4893,3
7.1009,58.0882,85.2378,3
7.3841,57.8762,89.6282,3
7.7749,57.5876,89.5753,3
7.2085,57.7306,94.7120,3
7.6379,58.4350,94.9609,3
7.2931,58.6426,99.7862,3
7.2542,57.3623,100.0000,3
7.5621,62.8306,0.0000,3
7.6601,62.1263,0.4031,3
7.0389,62.5457,5.6564,3
7.3606,62.2988,4.8804,3
7.2525,61.9662,9.6000,2
7.5408,62.4627,10.1756,2
7.4381,62.0256,15.9536,2
7.2429,61.8402,16.3155,2
7.3556,62.7119,21.0758,2
7.1832,62.4733,21.3680,2
7.5138,62.4624,25.9894,2
7.3430,62.0538,25.6704,2
7.3157,62.5062,31.6976,1
7.0992,61.6385,32.4113,1
7.3504,61.9110,36.7051,1
7.0730,62.5322,36.6456,1
7.6419,62.1208,42.8200,2
7.4198,62.3612,42.4648,2
7.4931,62.2096,47.2520,2
7.7515,61.8332,47.3706,2
7.3714,62.2260,52.4168,2
7.4314,62.0546,51.8406,2
7.3703,61.7751,57.0275,2
7.3958,62.2516,58.1581,2
7.4819,61.5255,62.4774,3
7.7631,61.7911,63.4633,3
7.2310,62.1292,68.1044,3
7.4807,62.1463,68.1969,3
7.1584,62.1856,73.0779,3
7.4539,62.8932,74.3593,3
7.5121,62.0796,77.9780,3
7.1040,62.4901,78.5525,3
7.2286,62.0556,83.6795,3
7.1231,62.0901,83.7648,3
7.2202,61.8709,89.7349,3
7.3220,62.0517,89.7722,3
7.3400,62.0218,94.9721,3
7.5021,62.0611,94.7771,3
7.2121,61.8471,100.0000,3
7.4574,62.2419,100.0000,3
7.3777,66.5247,0.4676,3
7.5507,66.2856,0.6935,3
7.4141,66.5055,5.4042,3
7.4178,66.0951,5.6138,3
7.9375,66.2034,10.5618,2
7.2792,66.1694,11.2985,2
7.2338,66.1736,14.9957,2
7.2169,65.8033,16.1054,2
7.9284,66.2058,20.2193,2
7.5484,66.0977,21.7023,2
7.3120,66.1262,26.2268,2
7.5200,66.2476,26.0674,2
7.3287,65.9342,31.7775,1
7.0111,66.1826,31.9586,1
7.4290,66.4929,36.8096,1
7.6024,66.5932,37.0652,1
7.5539,66.5409,41.8855,2
7.0996,66.4419,42.3783,2
7.5865,66.0349,46.9152,2
7.4604,66.2944,46.4255,2
7.4434,65.7601,52.1590,2
7.6388,66.8633,52.0238,2
7.3025,66.3286,58.7854,3
7.2698,66.1727,58.6691,3
7.2935,66.5324,62.4193,3
7.3342,65.8179,62.6302,3
7.5363,66.3008,68.2615,3
7.2187,66.2496,68.5716,3
7.5650,65.5282,73.2683,3
7.4002,66.2861,73.8859,3
7.4219,66.2243,78.6839,3
7.3193,66.6604,78.5814,3
7.3559,66.3708,84.9907,3
7.3084,66.6034,84.8265,3
7.3557,66.2526,89.3092,3
7.3173,66.5721,89.5892,3
7.4155,65.9782,94.2531,3
7.7971,66.2624,94.3495,3
7.6546,66.4003,100.0000,3
7.3408,66.2202,99.9152,3
7.0919,70.4999,0.1480,3
7.7385,70.5521,0.0000,3
7.3496,71.3482,5.6963,3
7.2062,70.7037,4.8922,3
7.0977,70.4218,10.5721,2
6.9940,70.1816,10.5315,2
7.2868,70.6448,15.1821,2
7.5112,70.1712,16.6108,2
7.0253,70.1985,21.2613,2
7.7013,70.6208,21.3341,2
7.3719,70.2184,26.0707,2
7.1260,70.1427,26.5167,2
7.1438,70.6222,30.9280,1
7.4277,70.3797,32.2823,1
7.4332,70.8970,36.4643,1
7.3796,70.2320,36.6353,1
7.3160,70.3086,41.4975,1
7.0857,69.8244,41.5771,1
7.4939,70.0468,46.6844,2
7.7266,70.3354,47.5289,2
7.4969,70.7251,51.8704,2
7.3222,70.0408,53.8547,2
7.0494,70.2120,57.3744,2
7.0691,70.9321,59.1060,3
7.2733,70.1302,62.0394,3
7.3196,70.4314,62.8322,3
7.4127,70.6449,68.5826,3
7.3052,70.1958,68.7540,3
7.3709,70.7928,74.0792,3
7.0841,70.0960,73.3064,3
7.1572,70.7529,79.1230,3
7.5883,70.6453,79.0517,3
7.6084,70.6672,84.2446,3
7.6645,70.5609,84.0584,3
7.2009,70.7372,90.0922,3
7.3583,70.9187,88.4887,3
7.3573,70.5143,94.3733,3
7.8452,70.5065,94.5330,3
7.3736,69.9255,99.6201,3
7.5651,70.3376,99.5856,3
7.6303,75.1389,0.2585,3
7.2774,74.6650,0.0000,3
7.1695,74.4235,4.9541,3
7.1615,74.2677,5.3729,3
7.4153,75.2471,10.1921,3
7.4276,74.8307,10.3994,3
7.5173,74.9694,15.9532,2
7.3173,74.6296,15.1056,2
7.2072,74.5502,20.4906,2
7.4564,75.0958,20.5986,2
7.4251,74.4266,26.1633,2
7.2304,74.9174,25.9764,2
7.5708,74.6631,31.2541,1
7.1178,74.8128,32.0266,1
7.4231,75.4085,37.5570,1
7.3069,74.6414,37.0770,1
7.2008,75.0867,42.2861,2
7.4197,74.9429,42.9667,2
7.4026,74.7029,48.1228,2
7.5619,74.6405,47.3710,2
7.4075,74.8454,51.9533,2
7.0599,74.4706,52.1492,2
7.2397,74.9273,57.8103,3
7.4077,74.3696,57.6639,3
7.4859,74.9153,62.7956,3
7.4008,75.3965,63.1491,3
7.2298,74.6847,68.4671,3
7.3382,74.7274,67.6993,3
7.1759,74.6920,73.6016,3
7.2552,74.6837,73.7147,3
7.5463,74.7071,79.1469,3
7.2601,74.9085,79.1352,3
7.5416,74.9509,84.5049,3
7.3487,74.8103,84.7423,3
7.2380,74.5483,89.5644,3
7.4515,74.4896,89.4363,3
7.3496,74.0723,94.6270,3
7.3370,74.6888,95.4448,3
7.1253,74.4895,98.6939,3
7.2722,74.6181,99.7450,3
7.5900,79.2056,0.0389,3
7.2943,79.2552,0.0000,3
7.2048,78.4325,5.0425,3
7.5193,79.6303,5.2940,3
7.2154,78.5919,10.8023,3
7.0155,79.1125,10.9352,3
7.4557,78.8815,16.0719,2
7.4026,78.7139,16.7147,2
7.2981,79.1801,19.8433,2
7.6237,79.3880,21.0675,2
7.4802,79.1149,25.9944,2
7.4778,78.7048,26.0114,2
7.5938,79.2398,31.2258,2
7.2217,78.7537,31.9453,2
7.1684,79.0544,37.2155,2
7.3508,79.2504,36.6899,2
7.3256,78.6542,42.6139,2
7.2151,79.0523,42.0696,2
7.1579,78.7646,48.0599,2
7.4088,78.6446,47.5211,2
7.3392,79.9836,52.7741,3
7.2923,79.3734,51.7111,2
7.3873,79.5457,57.8366,3
7.0218,78.8286,58.6220,3
7.4436,78.6957,62.8153,3
7.2565,79.0557,63.8270,3
7.5789,79.0842,67.7552,3
7.1028,79.1073,67.7483,3
7.3233,79.0386,73.1154,3
7.1636,78.9191,73.9360,3
7.5807,79.1295,78.9842,3
7.2192,78.6261,78.6919,3
7.4504,79.0484,83.1606,3
7.2113,79.3087,84.2501,3
7.0850,79.6541,89.4592,3
7.4453,79.0672,89.2899,3
7.2229,79.5839,95.2384,3
7.5328,79.1203,94.2352,3
7.6239,78.6944,100.0000,3
7.0405,78.3351,100.0000,3
7.2066,82.5611,0.2703,3
7.7924,83.5748,0.0000,3
7.3702,83.4242,5.8242,3
7.2997,83.1682,5.4135,3
7.4792,83.1180,10.4663,3
7.6444,83.5208,10.7650,3
7.7122,83.0420,16.6010,3
7.4769,84.1392,15.1932,3
7.2306,83.2835,21.2512,2
7.7584,82.9574,21.5051,2
7.6009,83.3693,25.8353,2
7.6500,83.5267,26.6156,2
7.4093,83.2257,31.5396,2
7.4966,83.1672,31.1547,2
7.1587,82.9323,36.9532,2
7.3630,83.2225,37.0925,2
7.2430,83.5976,41.9714,2
7.2817,83.3026,41.1870,2
7.2103,83.4522,46.4997,2
7.5919,83.6112,47.1837,2
7.4268,83.4936,52.3982,3
7.5420,82.9566,52.3928,3
7.2086,83.2607,58.4737,3
7.3316,82.7765,57.3534,3
7.4473,83.7111,63.3548,3
7.2910,83.3877,63.0381,3
7.2928,82.8704,69.1253,3
6.8606,83.3973,68.1892,3
7.2864,83.6656,73.3271,3
7.2324,83.1188,73.8911,3
7.2800,82.6857,78.5145,3
7.6247,83.1803,79.1729,3
7.3161,82.9600,85.0493,3
7.3308,83.0249,84.7586,3
7.2239,82.9795,89.4788,3
7.3685,83.2358,90.5195,3
7.4357,82.4445,94.9000,3
7.3760,83.1709,94.8598,3
7.3627,83.1421,100.0000,3
7.2600,82.8736,100.0000,3
7.2252,87.3985,0.0000,3
7.3917,87.0885,0.0000,3
7.5774,87.5100,5.5474,3
7.0142,87.9195,4.6672,3
7.6741,87.6749,10.8150,3
7.1974,87.4139,10.2909,3
7.3742,87.2935,14.7702,3
7.5928,87.3441,15.5471,3
7.2564,87.4760,20.6058,2
6.9174,87.4906,21.3122,2
7.3285,87.0240,26.3603,2
7.0755,87.0602,25.9404,2
7.5372,87.2596,31.3550,2
7.7594,87.4742,31.7484,2
7.2945,87.1895,35.7489,2
7.5622,87.5029,36.7525,2
7.3410,87.5893,41.3279,2
7.2504,87.0275,42.9910,2
7.5436,86.7076,46.6115,2
7.3420,87.2267,46.7062,2
7.7574,87.4622,52.8690,3
7.2300,87.5851,52.4414,3
7.3118,87.5517,57.0802,3
7.6878,87.4231,58.5352,3
7.1533,87.0915,62.5769,3
7.4185,87.3882,62.9257,3
7.1656,86.9884,68.3968,3
7.2753,87.1627,69.1946,3
7.3520,87.7494,73.4176,3
7.4174,87.3518,72.8354,3
7.6541,87.3279,79.3206,3
7.2180,87.3190,78.5139,3
7.6156,87.4618,84.3941,3
7.6401,87.7153,84.5932,3
7.0841,87.1597,88.9717,3
7.5139,87.4196,88.7784,3
7.3307,86.9202,94.7103,3
7.0373,87.5271,94.9258,3
7.7500,87.6228,99.7885,3
7.5320,86.9491,99.5188,3
7.4350,90.9315,0.0000,3
7.1644,91.6093,0.0000,3
7.4533,91.5847,5.9633,3
7.3698,91.3484,5.1397,3
7.0996,91.7008,10.8212,3
7.8623,91.3924,10.3924,3
7.2533,91.6426,15.9803,3
7.3577,91.9048,15.4810,3
7.5657,91.7405,21.0466,3
7.3054,92.3069,20.6441,3
7.4280,91.3539,27.2086,2
7.5458,91.3754,26.5721,2
7.4200,91.4240,31.9580,2
7.4463,91.6437,31.5580,2
7.4546,91.6478,36.8717,2
7.2402,92.0871,36.3169,2
7.4539,91.4829,42.9850,2
7.1877,91.3584,41.6204,2
7.4331,91.1670,47.1292,3
6.9379,91.6511,47.1183,3
7.0708,91.9046,51.9777,3
7.5278,91.3686,53.4324,3
7.5183,91.2765,57.4362,3
7.4895,91.5002,57.8101,3
7.6229,91.3543,63.2035,3
7.5593,91.8217,63.0781,3
7.3106,91.0573,67.8929,3
7.4321,91.5376,68.4585,3
7.5763,91.2227,73.5661,3
7.4062,91.3677,74.3999,3
7.5501,91.6660,79.8445,3
7.0686,91.5766,79.1305,3
7.1855,91.6692,83.6572,3
7.5065,91.8963,84.3467,3
6.9979,91.2889,89.7560,3
7.3727,90.7707,90.0951,3
7.3958,91.3332,95.2343,3
7.2329,91.3724,94.9160,3
7.7246,92.0660,100.0000,3
7.4609,91.8164,99.3715,3
7.4973,95.5693,0.1592,3
7.3229,95.9398,0.0591,3
6.7538,95.8431,5.5842,3
7.4576,95.7587,6.0842,3
7.4307,95.9208,11.0486,3
7.4409,95.5201,9.3071,3
7.2730,96.0178,15.6129,3
7.5287,95.8341,16.4335,3
7.3094,95.9298,21.3056,3
7.6687,95.2775,20.8234,3
7.5381,96.2532,26.4358,2
7.3099,96.0166,26.7501,2
7.2965,95.8886,32.1692,2
7.7465,96.0123,31.6010,2
7.3576,95.9567,36.7843,2
7.4063,95.4721,37.4906,2
7.1404,95.6598,42.1541,2
7.7666,95.6627,41.7723,2
7.2583,96.2871,45.9622,3
7.1679,96.6089,47.6639,3
7.1472,95.7769,52.6653,3
7.5376,96.3413,52.8259,3
7.2605,96.0256,57.5456,3
7.1618,95.2615,57.1122,3
7.1891,95.4361,63.3145,3
7.1285,94.8464,62.6359,3
7.2740,95.6078,69.1808,3
7.2457,96.0537,68.4116,3
7.3600,95.5389,73.6548,3
7.2154,95.8405,73.5661,3
7.1795,96.0870,79.1608,3
7.2788,95.8331,78.9055,3
7.1949,95.8106,83.9000,3
7.1794,95.3026,84.0312,3
7.4818,95.5811,90.7340,3
7.5456,96.1808,89.8713,3
7.7390,95.5534,93.4565,3
7.2792,95.9569,94.8126,3
7.4235,96.1857,100.0000,3
7.5282,95.5076,99.4523,3
7.6912,100.0303,0.0000,3
7.2441,99.8053,0.0000,3
7.1118,99.5499,5.1657,3
7.2498,100.3321,5.4097,3
7.4215,99.7771,10.4658,3
7.4406,100.2149,10.4794,3
7.5842,100.0024,16.1859,3
7.2705,99.4562,15.9237,3
7.5135,100.1726,21.2637,3
7.2987,99.7580,21.3285,3
7.4537,99.8317,26.8705,2
7.1918,99.8249,27.1340,2
7.5421,99.8926,31.7226,2
7.3994,99.1763,31.1257,2
7.3583,99.8930,36.9657,2
7.5943,99.9035,36.3133,2
7.4334,99.9020,42.0272,2
7.3101,100.6726,40.9849,2
7.2908,99.9989,46.9778,3
7.5484,100.2440,47.3445,3
7.3143,99.9664,52.5792,3
7.3527,99.9436,52.7578,3
7.5191,99.6309,57.3694,3
7.0187,100.2599,58.0199,3
7.4695,99.5712,64.0504,3
7.2467,100.0505,63.5851,3
7.1710,99.8361,68.5106,3
7.9399,100.0903,69.2242,3
7.6096,100.1104,73.1896,3
7.5804,99.5506,74.4846,3
7.4084,99.2049,78.7771,3
7.4992,99.9289,79.3049,3
7.1984,99.6082,84.1748,3
7.3747,99.8955,84.8242,3
7.1984,100.0939,89.5077,3
7.0571,99.6043,89.4796,3
7.7647,100.1738,93.8740,3
6.7463,100.2199,94.6887,3
7.5967,99.7358,100.0000,3
7.5377,99.8658,99.7870,3
9.7419,20.1628,0.0000,3
9.9316,19.8614,0.0000,3
10.1322,19.8186,4.9789,3
9.7237,20.0202,5.0698,3
9.7334,19.9881,10.6137,3
9.2653,20.5643,10.4527,3
9.8530,19.5866,15.5540,3
9.6024,20.4409,15.4966,3
9.8885,19.8049,20.8263,2
9.6877,20.3852,20.1077,3
9.4737,19.4158,25.7720,2
9.5745,19.5157,25.9487,2
9.3339,19.6946,32.1792,2
9.8176,20.0562,31.0776,2
9.4296,19.6583,36.8205,2
9.9105,20.2707,37.1574,2
9.5893,20.0074,41.9446,2
9.6966,20.6111,41.2243,2
9.6899,20.3635,46.6355,2
9.6081,19.8413,47.2568,2
9.4177,20.1786,52.9647,3
9.8385,19.7389,52.6748,3
9.5570,19.9002,58.9715,3
9.7560,19.6437,57.9849,3
9.4665,19.6403,62.6373,3
9.6480,20.2811,63.4471,3
9.8414,19.6703,68.1504,3
9.7912,19.8115,68.2819,3
9.8251,19.8954,73.7972,3
10.0554,19.9484,74.2739,3
9.8487,19.5598,78.3963,3
9.5701,19.7435,78.9022,3
9.8598,20.3765,84.3646,3
9.6477,19.3753,84.2458,3
9.7420,20.0549,90.5268,3
9.9850,20.2355,88.9926,3
9.6342,19.9715,94.3491,3
9.8369,20.1071,94.1927,3
9.9762,20.0307,99.1355,3
9.7266,20.0844,100.0000,3
9.6693,24.4589,0.0936,3
9.4738,23.7860,0.5613,3
9.9760,24.3074,6.0110,3
